"file","genotype","foci_no","foci_per_strand","total_SC_length","total_pixel_distance","foci_location_along","fractional_distance_between_two","pass_fail","foci_location_x","foci_location_y","foci_location_x_line","foci_location_y_line"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_011-crop-92-SYCP3.jpeg","Fancm+/+","2","2","38.5563491861041","21.8994949366117","23.8994949366117","0.567986736267665","pass","110.416666666667","55.8333333333333","110","56"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_012-crop-93-SYCP3.jpeg","Fancm+/+","1","2","27.3137084989848","11.0710678118655","4.82842712474619","0.405330085889911","pass","99.8","40.6","100","40"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_012-crop-93-SYCP3.jpeg","Fancm+/+","2","2","27.3137084989848","11.0710678118655","15.8994949366117","0.405330085889911","pass","109.125","45.0625","109","45"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_014-crop-94-SYCP3.jpeg","Fancm+/+","1","2","31.8994949366117","20.0710678118655","1.4142135623731","0.629197040634945","pass","65.3","22.8","65","23"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_014-crop-94-SYCP3.jpeg","Fancm+/+","2","2","31.8994949366117","20.0710678118655","21.4852813742386","0.629197040634945","pass","82.875","24.125","83","24"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_015-crop-98-SYCP3.jpeg","Fancm+/+","1","2","36.3847763108502","20.3137084989848","5.41421356237309","0.558302415423317","pass","156.714285714286","77.1428571428571","157","78"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_015-crop-98-SYCP3.jpeg","Fancm+/+","2","2","36.3847763108502","20.3137084989848","25.7279220613579","0.558302415423317","pass","149.923076923077","82.3846153846154","150","82"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_016-crop-99-SYCP3.jpeg","Fancm+/+","1","2","35.7989898732233","17.8994949366117","6.24264068711928","0.5","pass","72.6666666666667","64.1904761904762","72","65"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_016-crop-99-SYCP3.jpeg","Fancm+/+","2","2","35.7989898732233","17.8994949366117","24.142135623731","0.5","pass","64.1111111111111","75.037037037037","64","75"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_019-crop-103-SYCP3.jpeg","Fancm+/+","1","2","26.5563491861041","11.6568542494924","5.82842712474619","0.438947920431472","pass","78.6923076923077","36.3846153846154","79","36"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_019-crop-103-SYCP3.jpeg","Fancm+/+","2","2","26.5563491861041","11.6568542494924","17.4852813742386","0.438947920431472","pass","87.3333333333333","40.6666666666667","87","42"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_024-crop-117-SYCP3.jpeg","Fancm+/+","1","2","34.142135623731","10.4142135623731","2.41421356237309","0.305025253169417","pass","25.0909090909091","56.6363636363636","25","57"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_024-crop-117-SYCP3.jpeg","Fancm+/+","2","2","34.142135623731","10.4142135623731","12.8284271247462","0.305025253169417","pass","24","67","24","67"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_025-crop-120-SYCP3.jpeg","Fancm+/+","1","2","40.5563491861041","22.8994949366117","4.82842712474619","0.56463403132099","pass","123","44.5","122","46"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_025-crop-120-SYCP3.jpeg","Fancm+/+","2","2","40.5563491861041","22.8994949366117","27.7279220613579","0.56463403132099","pass","110","54.5","110","55"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_031-crop-126-SYCP3.jpeg","Fancm+/+","1","2","28.7989898732233","13.4852813742386","9.07106781186548","0.468255360122088","pass","87.1111111111111","31.1111111111111","87","32"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_031-crop-126-SYCP3.jpeg","Fancm+/+","2","2","28.7989898732233","13.4852813742386","22.5563491861041","0.468255360122088","pass","85","38.5","85","39"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_033-crop-128-SYCP3.jpeg","Fancm+/+","1","2","27.7279220613579","17.0710678118655","3.41421356237309","0.615663437530215","pass","54.7857142857143","93.6428571428571","55","94"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_724++_slide01_033-crop-128-SYCP3.jpeg","Fancm+/+","2","2","27.7279220613579","17.0710678118655","20.4852813742386","0.615663437530215","pass","67.3846153846154","104.384615384615","65","104"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_002-crop-130-SYCP3.jpeg","Fancm-/-","1","2","47.8700576850888","17.4852813742386","3.41421356237309","0.365265517106012","pass","89.3333333333333","119.666666666667","89","120"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_002-crop-130-SYCP3.jpeg","Fancm-/-","2","2","47.8700576850888","17.4852813742386","20.8994949366117","0.365265517106012","pass","85","135","86","134"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_002-crop-131-SYCP3.jpeg","Fancm-/-","1","2","48.7989898732233","8.24264068711929","21.2426406871193","0.16891006778077","pass","113","70.25","113","70"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_002-crop-131-SYCP3.jpeg","Fancm-/-","2","2","48.7989898732233","8.24264068711929","29.4852813742386","0.16891006778077","pass","109.714285714286","77.1428571428571","110","77"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_004-crop-133-SYCP3.jpeg","Fancm-/-","1","2","31.5563491861041","17.8994949366117","2","0.567223249782449","pass","94.5384615384615","37","94","37"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_004-crop-133-SYCP3.jpeg","Fancm-/-","2","2","31.5563491861041","17.8994949366117","19.8994949366117","0.567223249782449","pass","101","54","101","52"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_005-crop-135-SYCP3.jpeg","Fancm-/-","1","2","25.142135623731","7.82842712474619","5.82842712474619","0.311366832233502","pass","150.166666666667","60.1666666666667","150","61"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_005-crop-135-SYCP3.jpeg","Fancm-/-","2","2","25.142135623731","7.82842712474619","13.6568542494924","0.311366832233502","pass","152.5","67.6785714285714","152","68"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_006-crop-140-SYCP3.jpeg","Fancm-/-","1","2","82.5979797464467","27.142135623731","8.24264068711929","0.328605320699731","pass","77","28.5","77","29"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_006-crop-140-SYCP3.jpeg","Fancm-/-","2","2","82.5979797464467","27.142135623731","35.3847763108502","0.328605320699731","pass","85","49.8","85","50"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_007-crop-141-SYCP3.jpeg","Fancm-/-","1","2","30.5563491861041","14.4852813742386","8.24264068711928","0.474051441355631","pass","79.1","55.7","79","56"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_007-crop-141-SYCP3.jpeg","Fancm-/-","2","2","30.5563491861041","14.4852813742386","22.7279220613579","0.474051441355631","pass","90.6363636363636","58.0909090909091","91","58"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_009-crop-142-SYCP3.jpeg","Fancm-/-","0","0","95.8111831820431","fail","~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_009-crop-142-SYCP3.jpeg","Fancm-/-","0","0","95.8111831820431","fail","~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_009-crop-142-SYCP3.jpeg"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_011-crop-145-SYCP3.jpeg","Fancm-/-","1","2","36.3137084989848","22.8284271247462","8.65685424949238","0.628644885591468","pass","79.6153846153846","43.3846153846154","79","43"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_011-crop-145-SYCP3.jpeg","Fancm-/-","2","2","36.3137084989848","22.8284271247462","31.4852813742386","0.628644885591468","pass","91.6666666666667","52.2666666666667","92","52"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_012-crop-148-SYCP3.jpeg","Fancm-/-","1","2","36.9705627484771","20.6568542494924","10.4852813742386","0.558737890738308","pass","106.333333333333","68.3333333333333","105","68"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_012-crop-148-SYCP3.jpeg","Fancm-/-","2","2","36.9705627484771","20.6568542494924","31.142135623731","0.558737890738308","pass","86.4444444444444","72.8888888888889","86","72"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_013-crop-150-SYCP3.jpeg","Fancm-/-","1","2","41.142135623731","13.4142135623731","10.6568542494924","0.326045630811535","pass","59.3333333333333","52.4444444444444","59","52"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_013-crop-150-SYCP3.jpeg","Fancm-/-","2","2","41.142135623731","13.4142135623731","24.0710678118655","0.326045630811535","pass","59.8888888888889","65.3333333333333","60","65"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_014-crop-152-SYCP3.jpeg","Fancm-/-","1","2","34.142135623731","15.6568542494924","2.41421356237309","0.458578643762691","pass","129.454545454545","50.6363636363636","129","50"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_014-crop-152-SYCP3.jpeg","Fancm-/-","2","2","34.142135623731","15.6568542494924","18.0710678118655","0.458578643762691","pass","132.090909090909","62.6363636363636","132","63"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_016-crop-155-SYCP3.jpeg","Fancm-/-","1","2","43.4558441227157","30.9705627484771","5.24264068711928","0.712690395819233","pass","46.6666666666667","80.3333333333333","47","80"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_016-crop-155-SYCP3.jpeg","Fancm-/-","2","2","43.4558441227157","30.9705627484771","36.2132034355964","0.712690395819233","pass","72.8888888888889","89.6666666666667","73","90"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_018-crop-158-SYCP3.jpeg","Fancm-/-","1","2","31.2132034355964","21.142135623731","6.24264068711928","0.677345908033901","pass","126.5","35.5","125","35"
